,zespol,slupek,nazwa_zespolu,id_ulicy,szer_geo,dlug_geo,kierunek,obowiazuje_od
3851,3117,02,Konduktorska,0506,52.200690,21.029763,Puławska,2023-10-14 00:00:00.0
3852,3118,01,Kielecka,1903,52.206813,21.003722,Rakowiecka-Sanktuarium,2023-10-14 00:00:00.0
3853,3118,02,Kielecka,1903,52.206836,21.004010,Metro Pole Mokotowskie,2023-10-14 00:00:00.0
3854,3118,71,Kielecka,1903,52.206732,21.002608,______________________________,2023-10-14 00:00:00.0
3855,3120,01,Ursynów Płn.,1983,52.162080,21.038130,Strzeleckiego,2023-10-14 00:00:00.0
3856,3120,02,Ursynów Płn.,1983,52.162936,21.037745,Dolina Służewiecka,2023-10-14 00:00:00.0
3857,3120,03,Ursynów Płn.,1104,52.160479,21.036462,Metro Stokłosy,2023-10-14 00:00:00.0
3858,3120,04,Ursynów Płn.,1104,52.161374,21.036301,Dolina Służewiecka,2023-10-14 00:00:00.0
3859,3120,05,Ursynów Płn.,1104,52.162031,21.036944,Bartóka,2023-10-14 00:00:00.0
3860,3120,06,Ursynów Płn.,1104,52.161925,21.036976,Metro Stokłosy,2023-10-14 00:00:00.0
3861,3120,07,Ursynów Płn.,0234,52.162260,21.034201,Metro Ursynów,2023-10-14 00:00:00.0
3862,3120,08,Ursynów Płn.,0234,52.162165,21.033854,Jastrzębowskiego,2023-10-14 00:00:00.0
3863,3120,57,Ursynów Płn.,null,52.162306,21.035250,null,2023-10-14 00:00:00.0
3864,3121,01,Strzeleckiego,1917,52.156120,21.045000,Teligi,2023-10-14 00:00:00.0
3865,3121,02,Strzeleckiego,1983,52.157163,21.043851,Ursynów Płn.,2023-10-14 00:00:00.0
3866,3121,03,Strzeleckiego,0316,52.157185,21.046209,Ciszewskiego,2023-10-14 00:00:00.0
3867,3121,04,Strzeleckiego,0316,52.156060,21.042800,Magellana,2023-10-14 00:00:00.0
3868,3122,01,Teligi,1005,52.154363,21.049208,Cynamonowa,2023-10-14 00:00:00.0
3869,3122,02,Teligi,1917,52.155419,21.049075,Strzeleckiego,2023-10-14 00:00:00.0
3870,3122,03,Teligi,1917,52.154719,21.050840,Grzegorzewskiej,2023-10-14 00:00:00.0
3871,3122,04,Teligi,1612,52.155280,21.050620,Kopcińskiego,2023-10-14 00:00:00.0
3872,3123,01,Nugat,1612,52.155812,21.051899,Teligi,2023-10-14 00:00:00.0
3873,3123,02,Nugat,1612,52.155940,21.053830,Kopcińskiego,2023-10-14 00:00:00.0
3874,3124,01,Kopcińskiego,1273,52.157871,21.055669,Nugat,2023-10-14 00:00:00.0
3875,3124,02,Kopcińskiego,1273,52.158588,21.055087,Ciszewskiego,2023-10-14 00:00:00.0
3876,3125,01,Łowicka,1511,52.202500,21.005726,al.Niepodległości,2023-10-14 00:00:00.0
3877,3125,02,Łowicka,1511,52.202374,21.004701,Wołoska,2023-10-14 00:00:00.0
3878,3126,01,Tagore'a,1705,52.195326,21.008220,al.Niepodległości,2023-10-14 00:00:00.0
3879,3126,02,Tagore'a,1705,52.195369,21.007382,Wołoska,2023-10-14 00:00:00.0
3880,3127,01,Metro Ursynów,0113,52.161608,21.027441,Wiolinowa,2023-10-14 00:00:00.0
3881,3127,02,Metro Ursynów,0113,52.162490,21.027830,Koncertowa,2023-10-14 00:00:00.0
3882,3127,03,Metro Ursynów,2021,52.161956,21.026353,Zaolziańska,2023-10-14 00:00:00.0
3883,3127,04,Metro Ursynów,0234,52.161971,21.029379,Jastrzębowskiego,2023-10-14 00:00:00.0
3884,3128,02,Koński Jar,2021,52.161816,21.024024,al.KEN,2023-10-14 00:00:00.0
3885,3129,01,Megasam,2021,52.158081,21.021215,Romera,2023-10-14 00:00:00.0
3886,3129,02,Megasam,2021,52.158893,21.021303,Koński Jar,2023-10-14 00:00:00.0
3887,3130,01,Pięciolinii,1914,52.155819,21.023741,Dunikowskiego,2023-10-14 00:00:00.0
3888,3130,02,Pięciolinii,1914,52.155874,21.023070,Surowieckiego,2023-10-14 00:00:00.0
3889,3131,01,Dunikowskiego,0902,52.154350,21.031900,Metro Stokłosy,2023-10-14 00:00:00.0
3890,3131,02,Dunikowskiego,0902,52.153135,21.029745,Pileckiego,2023-10-14 00:00:00.0
3891,3131,04,Dunikowskiego,1914,52.154574,21.029861,Pięciolinii,2023-10-14 00:00:00.0
3892,3131,54,Dunikowskiego,null,52.154819,21.029455,null,2023-10-14 00:00:00.0
3893,3132,01,Metro Stokłosy,1104,52.156487,21.035185,Ursynów Płn.,2023-10-14 00:00:00.0
3894,3132,02,Metro Stokłosy,0902,52.155710,21.033754,Dunikowskiego,2023-10-14 00:00:00.0
3895,3132,03,Metro Stokłosy,0113,52.155745,21.035104,Ursynów Płd.,2023-10-14 00:00:00.0
3896,3132,04,Metro Stokłosy,0113,52.156841,21.033602,Wiolinowa,2023-10-14 00:00:00.0
3897,3132,51,Metro Stokłosy,null,52.157137,21.036203,null,2023-10-14 00:00:00.0
3898,3133,01,Herbsta,0703,52.150832,21.027393,Centrum Onkologii,2023-10-14 00:00:00.0
3899,3133,02,Herbsta,0703,52.151325,21.026204,Puławska,2023-10-14 00:00:00.0
3900,3133,03,Herbsta,0902,52.151820,21.027930,Dunikowskiego,2023-10-14 00:00:00.0
3901,3134,01,Centrum Onkologii,0316,52.150099,21.033733,Dereniowa,2023-10-14 00:00:00.0
3902,3134,02,Centrum Onkologii,1929,52.148979,21.031729,Łukaszczyka,2023-10-14 00:00:00.0
3903,3134,03,Centrum Onkologii,0703,52.148532,21.033781,Indiry Gandhi,2023-10-14 00:00:00.0
3904,3134,04,Centrum Onkologii,0703,52.149980,21.031813,Herbsta,2023-10-14 00:00:00.0
3905,3136,01,Ursynów Płd.,0316,52.153920,21.039330,Magellana,2023-10-14 00:00:00.0
3906,3136,02,Ursynów Płd.,0316,52.152980,21.037590,Dereniowa,2023-10-14 00:00:00.0
3907,3136,03,Ursynów Płd.,0113,52.153120,21.039483,Metro Imielin,2023-10-14 00:00:00.0
3908,3136,04,Ursynów Płd.,0113,52.154309,21.037853,Metro Stokłosy,2023-10-14 00:00:00.0
3909,3136,05,Ursynów Płd.,0113,52.154146,21.037095,Ciszewskiego,2023-10-14 00:00:00.0
3910,3136,06,Ursynów Płd.,0113,52.153908,21.037503,Ciszewskiego,2023-10-14 00:00:00.0
3911,3137,01,Magellana,0317,52.155087,21.042207,Polinezyjska,2023-10-14 00:00:00.0
3912,3137,02,Magellana,0316,52.155217,21.040964,Ursynów Płd.,2023-10-14 00:00:00.0
3913,3138,02,Polinezyjska,0317,52.151540,21.047085,Magellana,2023-10-14 00:00:00.0
3914,3138,03,Polinezyjska,1005,52.151550,21.048490,Teligi,2023-10-14 00:00:00.0
3915,3138,04,Polinezyjska,1005,52.150858,21.046991,Cynamonowa,2023-10-14 00:00:00.0
3916,3138,05,Polinezyjska,0317,52.150811,21.048282,Płaskowickiej,2023-10-14 00:00:00.0
3917,3139,01,Miklaszewskiego,0510,52.147220,21.042800,Warchałowskiego,2023-10-14 00:00:00.0
3918,3139,02,Miklaszewskiego,0510,52.148278,21.041692,Malinowskiego,2023-10-14 00:00:00.0
3919,3139,03,Miklaszewskiego,1005,52.148193,21.043151,al.KEN,2023-10-14 00:00:00.0
3920,3139,04,Miklaszewskiego,1005,52.147550,21.041660,Pileckiego,2023-10-14 00:00:00.0
3921,3140,01,Stryjeńskich,2005,52.141620,21.045460,Belgradzka,2023-10-14 00:00:00.0
3922,3140,02,Stryjeńskich,0510,52.143026,21.044415,Warchałowskiego,2023-10-14 00:00:00.0
3923,3140,03,Stryjeńskich,1842,52.142647,21.045957,Braci Wagów,2023-10-14 00:00:00.0
3924,3140,04,Stryjeńskich,1842,52.142001,21.043841,Pileckiego,2023-10-14 00:00:00.0
3925,3140,53,Stryjeńskich,null,52.143103,21.044137,null,2023-10-14 00:00:00.0
3926,3141,01,Braci Wagów,1842,52.144275,21.049540,Natolin Płn.,2023-10-14 00:00:00.0
3927,3141,02,Braci Wagów,1842,52.143713,21.048170,Stryjeńskich,2023-10-14 00:00:00.0
3928,3142,01,Natolin Płn.,1842,52.146814,21.054619,Cynamonowa,2023-10-14 00:00:00.0
3929,3142,02,Natolin Płn.,1842,52.144980,21.050750,Braci Wagów,2023-10-14 00:00:00.0
3930,3142,03,Natolin Płn.,0113,52.144907,21.052188,Metro Natolin,2023-10-14 00:00:00.0
3931,3142,04,Natolin Płn.,0113,52.145898,21.051394,Metro Imielin,2023-10-14 00:00:00.0
3932,3142,06,Natolin Płn.,1842,52.146002,21.052800,al.KEN,2023-10-14 00:00:00.0
3933,3142,07,Natolin Płn.,null,52.146370,21.052890,null,2023-10-14 00:00:00.0
3934,3142,08,Natolin Płn.,1842,52.146323,21.053455,al.KEN,2023-10-14 00:00:00.0
3935,3142,22,Natolin Płn.,1842,52.144619,21.049996,Braci Wagów,2023-10-14 00:00:00.0
3936,3142,61,Natolin Płn.,null,52.146611,21.050270,null,2023-10-14 00:00:00.0
3937,3142,62,Natolin Płn.,null,52.143933,21.053234,null,2023-10-14 00:00:00.0
3938,3143,02,Cynamonowa,1842,52.147713,21.056299,Natolin Płn.,2023-10-14 00:00:00.0
3939,3143,04,Cynamonowa,0317,52.149143,21.055655,Szolc-Rogozińskiego,2023-10-14 00:00:00.0
3940,3143,52,Cynamonowa,null,52.147518,21.055905,null,2023-10-14 00:00:00.0
3941,3144,01,Szolc-Rogozińskiego,0317,52.149916,21.053264,Płaskowickiej,2023-10-14 00:00:00.0
3942,3144,02,Szolc-Rogozińskiego,0317,52.150250,21.051930,Polinezyjska,2023-10-14 00:00:00.0
3943,3145,01,Migdałowa,1310,52.144330,21.057489,Belgradzka,2023-10-14 00:00:00.0
3944,3145,02,Migdałowa,1310,52.145385,21.056774,Płaskowickiej,2023-10-14 00:00:00.0
3945,3146,01,Lanciego,0226,52.140986,21.061805,Rosoła,2023-10-14 00:00:00.0
3946,3146,02,Lanciego,0226,52.140633,21.060145,Metro Natolin,2023-10-14 00:00:00.0
3947,3146,03,Lanciego,1310,52.141305,21.060683,Migdałowa,2023-10-14 00:00:00.0
3948,3147,01,Europejska,2401,52.160745,21.092919,Vogla-Morysin,2023-10-14 00:00:00.0
3949,3147,02,Europejska,2401,52.160749,21.092777,Przyczółkowa,2023-10-14 00:00:00.0
3950,3148,01,Vogla-Morysin,2401,52.161235,21.101540,Ruczaj,2023-10-14 00:00:00.0
3951,3148,02,Vogla-Morysin,2401,52.161282,21.100796,Europejska,2023-10-14 00:00:00.0
3952,3149,01,Ruczaj,2401,52.161273,21.104913,Ogrody Działkowe Wilanówka,2023-10-14 00:00:00.0
3953,3149,02,Ruczaj,2401,52.161305,21.104772,Vogla-Morysin,2023-10-14 00:00:00.0
3954,3150,01,Syta,2038,52.165583,21.108931,Zaściankowa,2023-10-14 00:00:00.0
3955,3150,02,Syta,2401,52.164634,21.108991,Ogrody Działkowe Wilanówka,2023-10-14 00:00:00.0
3956,3150,03,Syta,2038,52.164704,21.110022,Lercha,2023-10-14 00:00:00.0
3957,3151,01,Ciszewskiego,0316,52.158962,21.050545,Strzeleckiego,2023-10-14 00:00:00.0
3958,3151,02,Ciszewskiego,0316,52.159458,21.052174,Kopcińskiego,2023-10-14 00:00:00.0
3959,3151,04,Ciszewskiego,1608,52.159822,21.050869,SGGW-Rektorat,2023-10-14 00:00:00.0
3960,3151,06,Ciszewskiego,0316,52.158594,21.049873,Nowoursynowska,2023-10-14 00:00:00.0
3961,3152,01,Glebowa,2038,52.179462,21.101836,Tuzinowa,2023-10-14 00:00:00.0
3962,3152,02,Glebowa,2038,52.179449,21.101792,Siedliskowa,2023-10-14 00:00:00.0
3963,3153,01,Lercha,2038,52.162110,21.114493,Zawady,2023-10-14 00:00:00.0
3964,3153,02,Lercha,2038,52.161862,21.115048,Vogla,2023-10-14 00:00:00.0
3965,3153,51,Lercha,null,52.161030,21.116490,null,2023-10-14 00:00:00.0
3966,3153,52,Lercha,null,52.161150,21.116460,null,2023-10-14 00:00:00.0
3967,3154,01,Zawady,2038,52.159458,21.118741,Metryczna,2023-10-14 00:00:00.0
3968,3154,02,Zawady,2038,52.159448,21.118836,Lercha,2023-10-14 00:00:00.0
3969,3155,01,Metryczna,1523,52.156140,21.126343,Bruzdowa,2023-10-14 00:00:00.0
3970,3155,02,Metryczna,1523,52.156001,21.125297,Syta,2023-10-14 00:00:00.0
3971,3155,02,Metryczna,1523,52.156016,21.125360,Syta,2023-11-09 00:00:00.0
3972,3156,01,Bartyki,null,52.156592,21.128166,null,2023-10-14 00:00:00.0
3973,3156,02,Bartyki,0227,52.156397,21.128945,Metryczna,2023-10-14 00:00:00.0
3974,3156,51,Bartyki,0227,52.154885,21.129989,Grabalówki,2023-10-14 00:00:00.0
3975,3157,01,Grabalówki,0227,52.151260,21.132814,Hoserów,2023-10-14 00:00:00.0
3976,3157,02,Grabalówki,0227,52.151038,21.133077,Bartyki,2023-10-14 00:00:00.0
3977,3158,01,Hoserów,null,52.147690,21.135610,Kępa Zawadowska,2023-10-14 00:00:00.0
3978,3158,01,Hoserów,null,52.147009,21.136584,Kępa Zawadowska,2023-11-09 00:00:00.0
3979,3158,02,Hoserów,null,52.147218,21.136276,Grabalówki,2023-10-14 00:00:00.0
3980,3158,02,Hoserów,null,52.147921,21.135496,Grabalówki,2023-11-09 00:00:00.0
3981,3158,51,Hoserów,0227,52.148243,21.135187,______________________________,2023-10-14 00:00:00.0
3982,3158,52,Hoserów,0227,52.148233,21.135278,Grabalówki,2023-10-14 00:00:00.0
3983,3158,71,Hoserów,null,52.147805,21.135733,null,2023-10-14 00:00:00.0
3984,3159,01,Kępa Zawadowska,0227,52.145889,21.138194,Bruzdowa-Kościół,2023-10-14 00:00:00.0
3985,3159,01,Kępa Zawadowska,0227,52.145788,21.138184,Bruzdowa-Kościół,2023-11-09 00:00:00.0
3986,3159,02,Kępa Zawadowska,0227,52.145651,21.138648,Hoserów,2024-01-02 00:00:00.0
3987,3159,81,Kępa Zawadowska,null,52.145889,21.138195,null,2023-10-14 00:00:00.0
3988,3160,01,Mysiadło,1801,52.098588,21.018597,--------- PIASECZNO ----------,2023-10-14 00:00:00.0
3989,3160,02,Mysiadło,1801,52.098557,21.019044,---------- WARSZAWA ----------,2023-10-14 00:00:00.0
3990,3160,03,Mysiadło,0838,52.098486,21.021250,-------- JÓZEFOSŁAW ----------,2023-10-14 00:00:00.0
3991,3160,04,Mysiadło,1789,52.097816,21.017554,______________________________,2023-10-14 00:00:00.0
3992,3160,05,Mysiadło,1789,52.097778,21.017616,-------- NOWA IWICZNA --------,2023-10-14 00:00:00.0
3993,3161,01,Energetyczna,1801,52.087367,21.019278,Lamina,2023-10-14 00:00:00.0
3994,3161,02,Energetyczna,1801,52.088711,21.019301,Iwiczna,2023-10-14 00:00:00.0
3995,3161,53,Energetyczna,null,52.088299,21.020921,null,2023-10-14 00:00:00.0
3996,3161,54,Energetyczna,null,52.088150,21.020145,null,2023-10-14 00:00:00.0
3997,3162,01,Lamina,null,52.081763,21.025772,Puławska,2023-10-14 00:00:00.0
3998,3162,02,Lamina,null,52.081373,21.024881,Julianowska,2023-10-14 00:00:00.0
3999,3162,03,Lamina,1801,52.082275,21.022598,Okulickiego,2023-10-14 00:00:00.0
4000,3162,04,Lamina,1801,52.083285,21.022416,Energetyczna,2023-10-14 00:00:00.0
4001,3163,01,Szkolna,1801,52.076930,21.026045,Chyliczkowska,2023-10-14 00:00:00.0
4002,3163,02,Szkolna,1801,52.079228,21.024764,Kusocińskiego,2023-10-14 00:00:00.0
4003,3163,03,Szkolna,1801,52.078359,21.025101,Jana Pawła II,2023-10-14 00:00:00.0
4004,3164,01,Chyliczkowska-Technikum,0330,52.076512,21.036035,Kusocińskiego,2023-10-14 00:00:00.0
4005,3164,02,Chyliczkowska-Technikum,0330,52.076350,21.033530,Armii Krajowej,2023-10-14 00:00:00.0
4006,3164,03,Chyliczkowska-Technikum,0330,52.076380,21.032141,Puławska,2023-10-14 00:00:00.0
4007,3164,53,Chyliczkowska-Technikum,null,52.076407,21.033422,null,2023-10-14 00:00:00.0
4008,3165,01,Kusocińskiego,2521,52.079869,21.021417,Jana Pawła II,2023-10-14 00:00:00.0
4009,3165,02,Kusocińskiego,2521,52.079786,21.021590,Okulickiego,2023-10-14 00:00:00.0
4010,3167,01,Urząd Miasta,1246,52.073121,21.027167,Sienkiewicza,2023-10-14 00:00:00.0
4011,3167,02,Urząd Miasta,2056,52.074301,21.028345,Chyliczkowska,2023-10-14 00:00:00.0
4012,3167,03,Urząd Miasta,3522,52.073943,21.028934,Sierakowskiego,2023-10-14 00:00:00.0
4013,3167,71,Urząd Miasta,null,52.074465,21.029087,null,2023-10-14 00:00:00.0
4014,3168,01,Kolejka Piaseczyńska,2031,52.069128,21.025004,PKP Piaseczno,2023-10-14 00:00:00.0
4015,3168,02,Kolejka Piaseczyńska,2031,52.067853,21.023226,Wojska Polskiego,2023-10-14 00:00:00.0
4016,3168,03,Kolejka Piaseczyńska,2521,52.069095,21.023998,Nadarzyńska,2023-10-14 00:00:00.0
4017,3168,04,Kolejka Piaseczyńska,0835,52.068047,21.024405,Księcia Janusza I Starego,2023-10-14 00:00:00.0
4018,3169,01,PKP Piaseczno,2031,52.065282,21.019095,Pomorska,2023-10-14 00:00:00.0
4019,3169,02,PKP Piaseczno,2031,52.065929,21.020273,Wojska Polskiego,2023-10-14 00:00:00.0
4020,3169,03,PKP Piaseczno,0518,52.067068,21.017610,Dworcowa,2023-10-14 00:00:00.0
4021,3169,04,PKP Piaseczno,0518,52.067048,21.017531,Jana Pawła II,2023-10-14 00:00:00.0
4022,3169,05,PKP Piaseczno,0518,52.067839,21.017018,Sienkiewicza,2023-10-14 00:00:00.0
4023,3169,06,PKP Piaseczno,0518,52.067469,21.017419,Jana Pawła II,2023-10-14 00:00:00.0
4024,3169,07,PKP Piaseczno,2202,52.067737,21.016619,Dworcowa,2023-10-14 00:00:00.0
4025,3170,01,Zalesie Dolne,1898,52.056779,21.008163,Dworska,2023-10-14 00:00:00.0
4026,3170,02,Zalesie Dolne,1898,52.057609,21.008649,Pomorska,2023-10-14 00:00:00.0
4027,3170,51,Zalesie Dolne,null,52.057803,21.009321,null,2023-10-14 00:00:00.0
4028,3171,01,Zalesinek,1827,52.051816,20.998731,Gołków-Letnisko,2023-10-14 00:00:00.0
4029,3171,02,Zalesinek,1827,52.051945,20.999446,Dworska,2023-10-14 00:00:00.0
4030,3172,01,Gołków-Letnisko,1827,52.049325,20.989720,Główna,2023-10-14 00:00:00.0
4031,3172,02,Gołków-Letnisko,1827,52.049348,20.989966,Zalesinek,2023-10-14 00:00:00.0
4032,3172,51,Gołków-Letnisko,null,52.050568,20.988135,null,2023-10-14 00:00:00.0
4033,3172,52,Gołków-Letnisko,null,52.049641,20.988980,null,2023-10-14 00:00:00.0
4034,3173,01,Dom Artystów,1865,52.084741,21.078739,Śniadeckich,2023-10-14 00:00:00.0
4035,3173,02,Dom Artystów,1865,52.084638,21.079689,Kołobrzeska,2023-10-14 00:00:00.0
4036,3174,01,Zielona,0330,52.076930,21.049349,Chyliczkowska-Technikum,2023-10-14 00:00:00.0
4037,3174,02,Zielona,0330,52.076870,21.048560,---------- CHYLICE -----------,2023-10-14 00:00:00.0
4038,3175,01,Chylice,2050,52.078489,21.063915,Sielska,2023-10-14 00:00:00.0
4039,3175,02,Chylice,2050,52.078296,21.062056,Długa,2023-10-14 00:00:00.0
4040,3176,01,Jasna,0517,52.077915,21.071285,---------- CHYLICE -----------,2023-10-14 00:00:00.0
4041,3176,02,Jasna,0517,52.077890,21.072135,Pańska,2023-10-14 00:00:00.0
4042,3177,01,Pańska,0517,52.077998,21.078279,Jasna,2023-10-14 00:00:00.0
4043,3177,02,Pańska,0517,52.077908,21.076508,Chopina,2023-10-14 00:00:00.0
4044,3177,71,Pańska,0517,52.078136,21.075214,______________________________,2023-10-14 00:00:00.0
4045,3178,01,Tabita,0517,52.078137,21.088157,Chopina,2023-10-14 00:00:00.0
4046,3178,02,Tabita,0517,52.078096,21.089514,Chylicka,2023-10-14 00:00:00.0
4047,3179,01,Skolimów,1849,52.077302,21.101488,Chylicka,2023-10-14 00:00:00.0
4048,3179,02,Skolimów,1849,52.077135,21.099933,pl.Sportowy,2023-10-14 00:00:00.0
4049,3179,03,Skolimów,1923,52.077372,21.100081,Prusa,2023-10-14 00:00:00.0
4050,3180,01,pl.Sportowy,1849,52.077869,21.110081,Skolimów,2023-10-14 00:00:00.0
4051,3180,02,pl.Sportowy,1849,52.077905,21.111336,Piłsudskiego,2023-10-14 00:00:00.0
4052,3181,01,Piasta,1757,52.078499,21.118088,Prusa,2023-10-14 00:00:00.0
4053,3181,02,Piasta,1757,52.078928,21.118493,Jagiellońska,2023-10-14 00:00:00.0
4054,3182,01,Stocer,2542,52.080300,21.113750,Piasta,2023-10-14 00:00:00.0
4055,3182,03,Stocer,2542,52.080656,21.113806,Park Zdrojowy,2023-10-14 00:00:00.0
4056,3183,01,Park Zdrojowy,1757,52.084256,21.119725,Jagiellońska,2023-10-14 00:00:00.0
4057,3183,02,Park Zdrojowy,1757,52.083710,21.119557,Sobieskiego,2023-10-14 00:00:00.0
4058,3184,01,Sobieskiego,1757,52.088484,21.121453,Park Zdrojowy,2023-10-14 00:00:00.0
4059,3184,02,Sobieskiego,1757,52.089018,21.121706,al.Wojska Polskiego,2023-10-14 00:00:00.0
4060,3185,01,CH Stara Papiernia,0115,52.090737,21.122549,Warszawska,2023-10-14 00:00:00.0
4061,3185,02,CH Stara Papiernia,0115,52.090666,21.122698,Osiedle Mirków,2023-10-14 00:00:00.0
4062,3185,81,CH Stara Papiernia,null,52.090737,21.122549,null,2023-10-14 00:00:00.0
4063,3186,01,Osiedle Mirków,1539,52.097502,21.135279,CH Stara Papiernia,2023-10-14 00:00:00.0
4064,3186,02,Osiedle Mirków,1539,52.096658,21.136175,Mirków-Szkoła,2023-10-14 00:00:00.0
4065,3186,03,Osiedle Mirków,0115,52.094814,21.134876,CH Stara Papiernia,2023-10-14 00:00:00.0
4066,3186,04,Osiedle Mirków,0115,52.094737,21.134841,---------- HABDZIN -----------,2023-10-14 00:00:00.0
4067,3186,81,Osiedle Mirków,null,52.097501,21.135278,null,2023-10-14 00:00:00.0
4068,3186,82,Osiedle Mirków,null,52.096657,21.136174,null,2023-10-14 00:00:00.0
4069,3187,01,Mirkowska,0243,52.102573,21.125513,Klarysew,2023-10-14 00:00:00.0
4070,3187,02,Mirkowska,0243,52.103309,21.126513,Ogrody Bielawy,2023-10-14 00:00:00.0
4071,3187,03,Mirkowska,0243,52.101067,21.125455,Mirków-Szkoła,2023-10-14 00:00:00.0
4072,3187,04,Mirkowska,0243,52.100376,21.125380,Południowa,2023-10-14 00:00:00.0
4073,3187,54,Mirkowska,null,52.099679,21.125458,null,2023-10-14 00:00:00.0
4074,3188,01,Klarysew,2526,52.102233,21.114393,Polna,2023-10-14 00:00:00.0
4075,3188,02,Klarysew,2526,52.103190,21.114412,Borowa,2023-10-14 00:00:00.0
4076,3188,03,Klarysew,1539,52.102628,21.116018,Bielawska,2023-10-14 00:00:00.0
4077,3188,83,Klarysew,null,52.102628,21.116018,null,2023-10-14 00:00:00.0
4078,3190,01,Mandarynki,1917,52.144639,21.063852,Belgradzka,2023-10-14 00:00:00.0
4079,3190,02,Mandarynki,1917,52.145823,21.063123,Płaskowickiej,2023-10-14 00:00:00.0
4080,3191,01,Iwiczna,1801,52.091655,21.018771,Lamina,2023-10-14 00:00:00.0
4081,3191,02,Iwiczna,1801,52.091821,21.019215,Mysiadło,2023-10-14 00:00:00.0
4082,3192,01,Mirków-Szkoła,1539,52.099405,21.130917,Osiedle Mirków,2023-10-14 00:00:00.0
4083,3192,02,Mirków-Szkoła,1539,52.100001,21.129684,Bielawska,2023-10-14 00:00:00.0
4084,3192,81,Mirków-Szkoła,null,52.099404,21.130916,null,2023-10-14 00:00:00.0
4085,3193,01,Polna,2526,52.094747,21.117300,Bielawska,2023-10-14 00:00:00.0
4086,3193,02,Polna,2526,52.096698,21.116701,Klarysew,2023-10-14 00:00:00.0
4087,3194,01,Małcużyńskiego,0226,52.139057,21.055169,Metro Natolin,2023-10-14 00:00:00.0
4088,3194,02,Małcużyńskiego,0226,52.138933,21.054433,os.Wyżyny,2023-10-14 00:00:00.0
4089,3195,01,os.Wyżyny,0226,52.137584,21.050251,Metro Natolin,2023-10-14 00:00:00.0
4090,3195,02,os.Wyżyny,2005,52.137975,21.049090,Płaskowickiej,2023-10-14 00:00:00.0
4091,3195,04,os.Wyżyny,2005,52.137000,21.049703,Małej Łąki,2023-10-14 00:00:00.0
4092,3196,01,Zaściankowa,2038,52.168401,21.107369,Jara,2023-10-14 00:00:00.0
4093,3196,02,Zaściankowa,2038,52.167080,21.108000,Vogla,2023-10-14 00:00:00.0
4094,3197,01,Jara,2038,52.173436,21.108047,Siedliskowa,2023-10-14 00:00:00.0
4095,3197,02,Jara,2038,52.173012,21.107778,Zaściankowa,2023-10-14 00:00:00.0
4096,3198,01,Siedliskowa,2038,52.177033,21.106317,Glebowa,2023-10-14 00:00:00.0
4097,3198,02,Siedliskowa,2038,52.176264,21.107120,Jara,2023-10-14 00:00:00.0
4098,3199,01,Zaolziańska,2021,52.160773,21.021016,Megasam,2023-10-14 00:00:00.0
4099,3200,01,Belgradzka,1917,52.141828,21.066458,Lokajskiego,2023-10-14 00:00:00.0
4100,3200,02,Belgradzka,1917,52.143001,21.065742,Mandarynki,2023-10-14 00:00:00.0
4101,3200,04,Belgradzka,0226,52.142155,21.065390,Lanciego,2023-10-14 00:00:00.0
4102,3200,54,Belgradzka,null,52.141980,21.064700,null,2023-10-14 00:00:00.0
4103,3201,01,Lokajskiego,1917,52.138791,21.069500,Kiepury,2023-10-14 00:00:00.0
4104,3201,02,Lokajskiego,1917,52.139723,21.068778,Belgradzka,2023-10-14 00:00:00.0
4105,3201,04,Lokajskiego,1855,52.138919,21.068053,Raabego,2023-10-14 00:00:00.0
4106,3202,01,Raabego,0113,52.136014,21.061193,Metro Kabaty,2023-10-14 00:00:00.0
4107,3202,02,Raabego,0113,52.136950,21.060593,Belgradzka,2023-10-14 00:00:00.0
4108,3202,03,Raabego,1855,52.136637,21.061603,Rosoła,2023-10-14 00:00:00.0
4109,3202,04,Raabego,null,52.136239,21.060043,null,2023-10-14 00:00:00.0
4110,3203,01,Małej Łąki,2005,52.134517,21.052970,Belgradzka,2023-10-14 00:00:00.0
4111,3203,04,Małej Łąki,2005,52.133504,21.054056,Rybałtów,2023-10-14 00:00:00.0
4112,3205,01,Dom Kultury,1246,52.067919,21.028058,Gerbera,2023-10-14 00:00:00.0
4113,3205,51,Dom Kultury,null,52.069395,21.027114,null,2023-11-15 00:00:00.0
4114,3206,01,SGGW-Klinika,1608,52.160392,21.049924,Ciszewskiego,2023-10-14 00:00:00.0
4115,3206,02,SGGW-Klinika,1608,52.161511,21.049202,SGGW-Rektorat,2023-10-14 00:00:00.0
4116,3207,01,Grzegorzewskiej,1917,52.152273,21.056524,Płaskowickiej,2023-10-14 00:00:00.0
4117,3207,02,Grzegorzewskiej,1917,52.153206,21.055583,Teligi,2023-10-14 00:00:00.0
4118,3208,01,Płaskowickiej,1917,52.148486,21.060231,Mandarynki,2023-10-14 00:00:00.0
4119,3208,02,Płaskowickiej,1917,52.150014,21.059231,Grzegorzewskiej,2023-10-14 00:00:00.0
4120,3208,03,Płaskowickiej,1842,52.149660,21.060775,Św.u.Ledóchowskiej,2023-10-14 00:00:00.0
4121,3208,04,Płaskowickiej,1842,52.148834,21.058577,Cynamonowa,2023-10-14 00:00:00.0
4122,3208,52,Płaskowickiej,null,52.151203,21.058133,null,2023-10-14 00:00:00.0
