,Lines,Lon,VehicleNumber,Time,Lat,Brigade,nearest_stop,distance_to_stop,is_at_stop
313,401,20.920149,2226,2024-02-19 10:19:08,52.19656,7,,,no
314,719,20.9222994,2227,2024-02-19 09:46:05,52.1962407,011,R-11,46.83121489189831,no
315,401,20.9342559,2228,2024-02-19 10:19:09,52.1947569,7,,,no
316,172,20.920139,2229,2024-02-19 07:55:47,52.196644,2,R-11,178.31090567575762,no
317,ZA1,20.920768,2230,2024-02-19 10:15:41,52.196503,02,,,no
318,105,20.8966554,2231,2024-02-19 10:19:07,52.232628,770,5048,45.35950273975807,no
319,717,20.863081,2232,2024-02-19 10:19:07,52.175175,66,4138,710.0692325714226,no
320,523,20.920546,2233,2024-02-16 17:00:10,52.196556,017,R-11,150.52769409387682,no
321,191,20.9204,2234,2024-02-19 10:19:01,52.19662,010,R-11,160.42049554462685,no
322,136,20.9215709,2235,2024-02-19 10:19:09,52.1964335,4,R-11,82.58467956098053,no
323,171,20.92651,2236,2024-02-19 10:19:02,52.24081,453,,,no
324,171,20.92017,2237,2024-02-15 00:59:59,52.19669,4,,,no
325,171,21.003969,2238,2024-02-19 10:18:59,52.241776,6,,,no
326,716,20.828817,2239,2024-02-19 10:19:05,52.192928,63,4235,6.666604815563503,yes
327,191,20.948666,2240,2024-02-19 10:19:06,52.209431,4,4046,29.60933098161137,no
328,184,20.939362,2241,2024-02-19 10:19:06,52.245853,6,5073,88.79349187549164,no
329,523,21.005999,2242,2024-02-19 10:19:09,52.217449,7,7093,13.61377526686429,yes
330,716,20.922448,2243,2024-02-19 10:05:46,52.19608,067,R-11,49.27994198934739,no
331,401,20.921796,2244,2024-02-19 10:06:12,52.196294,027,,,no
332,184,20.950657,2246,2024-02-19 10:19:05,52.229244,3,5008,123.04055527603674,no
333,ZA1,20.9202674,2247,2024-02-19 10:19:09,52.1972547,04,,,no
334,191,20.8703512,2248,2024-02-19 10:19:09,52.1836157,6,4130,9.98114419350722,yes
335,105,20.920284,2249,2024-02-19 09:58:46,52.196635,08,R-11,168.37657825634392,no
336,191,20.918921,2250,2024-02-19 10:19:09,52.196728,09,R-11,261.89853804207894,no
337,517,20.942179,2251,2024-02-19 10:19:05,52.205475,10,4047,53.061052066666015,no
338,158,20.921482,2252,2024-02-19 10:19:07,52.196445,010,R-11,88.24296727315732,no
339,713,20.818258,2253,2024-02-19 10:19:09,52.211266,1,5129,12.816291112034191,yes
340,717,20.922393,2254,2024-02-19 10:19:05,52.196131,068,R-11,47.96770166264629,no
341,401,21.03899,2255,2024-02-19 10:19:07,52.15395,5,,,no
342,105,20.921484,2256,2024-02-19 10:19:06,52.197304,011,R-11,116.1705280434307,no
343,523,21.0552099,2257,2024-02-19 10:19:08,52.1471775,023,7009,8230.67619087706,no
344,187,20.924541,2258,2024-02-19 10:19:08,52.196819,12,4090,40.20983674735,no
345,187,21.0648949,2259,2024-02-19 10:19:09,52.1860861,7,3064,4.026654568352642,yes
346,L22,21.2934961,25181,2024-02-19 10:19:05,52.1248828,2,2821,26.06444940439012,no
347,L20,21.3889223,25183,2024-02-19 08:01:53,52.1272091,1,2410,39.54195893781071,no
348,L22,21.0775025,25184,2024-02-19 10:19:06,52.2674926,2,2325,18003.858477445207,no
349,L22,21.2925098,25185,2024-02-19 10:13:16,52.1740496,1,2325,4.686027046993407,yes
350,L51,21.2629595,25188,2024-02-19 10:19:05,52.1080233,1,2358,3.4315392206715845,yes
351,L22,21.2497688,25189,2024-02-19 09:11:47,52.0845443,03,2237,2061.906853284259,no
352,517,21.046788,3400,2024-02-19 09:01:21,52.26478,013,R-13,149.4664395852478,no
353,190,21.0016383,3401,2024-02-19 10:19:07,52.2443556,2,7099,23.888890623511724,no
354,190,21.0853278,3402,2024-02-19 10:19:08,52.3050178,3,1234,5.8806251784060874,yes
355,202,21.0468458,3403,2024-02-19 10:19:07,52.2637853,779,R-13,73.09461991242648,no
356,340,21.0469871,3404,2024-02-19 10:17:05,52.2648903,02,,,no
357,738,21.1895566,3405,2024-02-19 10:19:08,52.4142513,4,1456,120.152120884185,no
358,190,21.0005265,3406,2024-02-19 10:19:05,52.2441876,5,7099,95.97113115657773,no
359,500,21.0421058,3407,2024-02-19 10:19:06,52.2925223,5,1147,40.57298385191321,no
360,705,20.9681775,3408,2024-02-19 10:19:06,52.2719916,1,6005,10.739994101030216,yes
361,511,20.9427425,3409,2024-02-19 10:19:06,52.3487376,3,1317,10.593849016328024,yes
362,112,21.0823206,3410,2024-02-19 10:19:03,52.3041543,6,1234,37.50891426674505,no
363,112,21.042091,3411,2024-02-19 10:19:06,52.2928038,8,1147,20.621534089100596,no
364,145,21.1190783,3412,2024-02-19 10:19:05,52.2708511,10,2319,134.34320122577444,no
365,162,21.0342311,3413,2024-02-19 10:19:07,52.2265063,3,7070,28.53700967746748,no
366,509,21.0470599,3414,2024-02-19 09:31:55,52.2648766,018,R-13,150.58044434591562,no
367,509,21.0477181,3415,2024-02-19 09:22:43,52.2645553,016,R-13,103.7868865226117,no
368,705,21.0475148,3416,2024-02-19 08:34:22,52.2646256,07,R-13,114.10987847609661,no
369,509,21.0465696,3417,2024-02-19 10:00:19,52.265005,020,R-13,178.6058063426378,no
370,512,21.0747148,3418,2024-02-19 10:19:07,52.2873683,3,1060,9.75496769487238,yes
371,414,21.044018,3419,2024-02-19 10:18:55,52.265308,09,,,no
372,Z26,20.9462946,3420,2024-02-19 10:19:07,52.2271673,3,5009,56.75292712816482,no
373,190,21.0454405,3421,2024-02-19 09:13:36,52.2647933,017,R-13,213.06086860321577,no
374,162,21.048532,3422,2024-02-18 10:58:48,52.2647508,2,R-13,131.3784223786748,no
375,160,21.06842,3423,2024-02-19 10:19:05,52.32359,513,1182,19.491884888674853,no
376,132,21.0630935,3424,2024-02-19 10:19:05,52.3251485,07,1183,18.851665719757182,no
377,199,21.0443473,3425,2024-02-19 10:15:39,52.2659188,05,R-13,352.6568401693383,no
378,723,21.0008421,3426,2024-02-19 10:19:06,52.2913386,476,1013,12.857457599282391,yes
379,145,21.0008106,3427,2024-02-19 10:19:05,52.2913561,2,1013,5.015351398614017,yes
380,527,21.0460594,3428,2024-02-19 09:16:00,52.2649355,011,R-13,192.97889957999618,no
381,509,21.0358723,3429,2024-02-19 10:19:06,52.2537213,5,1003,28.633127532323677,no
382,160,21.047065,3430,2024-02-19 10:19:07,52.2638265,715,R-13,60.81263708434878,no
383,140,21.0433853,3431,2024-02-19 09:23:39,52.2654308,08,R-13,368.2648812033431,no
384,112,21.0520658,3432,2024-02-19 10:19:09,52.2924918,5,1146,119.1920248968448,no
385,120,21.0619276,3433,2024-02-19 10:19:08,52.3616668,6,1295,5.624118434017738,yes
386,527,21.056755,3434,2024-02-19 10:19:08,52.324223,514,1326,30.856553217209,no
387,140,21.1344693,3435,2024-02-19 10:19:07,52.3588813,3,1242,28.86444535683348,no
388,731,21.000898,3436,2024-02-19 10:19:09,52.2913031,477,1013,10.35688224407084,yes
389,140,21.0527603,3437,2024-02-19 10:19:05,52.2766961,2,1140,3.3349037409522078,yes
390,500,21.0431035,3438,2024-02-19 10:19:00,52.2744621,6,1143,11.798610485372333,yes
391,723,20.9548406,3439,2024-02-19 10:19:04,52.3408566,475,1947,134.57587056147023,no
392,517,21.044106,3440,2024-02-18 12:02:56,52.2660393,013,R-13,373.74535061023437,no
393,190,20.925681,3441,2024-02-19 10:19:04,52.2321736,12,5105,15.373228996589884,no
394,527,21.046756,3442,2024-02-19 09:16:46,52.264831,013,R-13,155.45600565586489,no
395,527,21.0467876,3443,2024-02-19 09:07:16,52.264831,010,R-13,154.36235067388026,no
396,723,20.9139076,3444,2024-02-19 10:19:05,52.4026811,474,1227,88.07106899275777,no
397,186,21.0466218,3445,2024-02-19 10:19:05,52.2643781,013,R-13,121.61734955542899,no
398,500,21.0475738,3446,2024-02-19 09:14:59,52.2645696,6,R-13,107.11165030785665,no
399,340,21.047936,3447,2024-02-19 08:39:43,52.2645125,066,,,no
400,160,21.0472768,3448,2024-02-19 10:19:06,52.2641606,516,R-13,73.5739833038234,no
401,511,20.9677565,3449,2024-02-19 09:31:53,52.2703326,06,R-19,112.48669871996857,no
402,132,20.9685731,3450,2024-02-19 10:19:05,52.272167,3,6005,28.139251160166022,no
403,245,21.1310781,3451,2024-02-19 10:19:09,52.2805321,3,1474,6.865174019505428,yes
404,511,20.9757128,3452,2024-02-19 10:19:08,52.3164583,4,1019,81.72150296914685,no
405,414,21.0477488,3453,2024-02-19 09:49:05,52.2646985,06,,,no
406,509,21.1020943,3454,2024-02-19 10:19:05,52.2219645,2,2148,3.4304703239543923,yes
407,509,21.0472188,3455,2024-02-19 05:38:09,52.2646686,020,R-13,125.04022744951054,no
408,140,21.0430771,3456,2024-02-19 09:53:07,52.2656045,07,R-13,396.5251503335367,no
409,509,21.0510638,3457,2024-02-19 10:19:07,52.2393736,4,2131,2.83496721259974,yes
410,509,21.0476676,3458,2024-02-19 09:27:46,52.2644883,017,R-13,96.96209822422539,no
411,145,21.0879201,3459,2024-02-19 10:19:08,52.2447153,8,2008,18.200311146859264,no
412,509,21.0473516,3460,2024-02-19 10:19:06,52.2641788,3,R-13,72.33313177715861,no
413,705,21.0316186,3461,2024-02-19 10:19:07,52.4274858,63,1272,260.6805310097926,no
414,112,20.8816001,3462,2024-02-19 10:19:06,52.2146913,1,5092,22.391235562910413,no
415,116,21.0224076,3463,2024-02-19 10:19:07,52.2294703,431,,,no
416,500,20.988058,3464,2024-02-19 10:19:07,52.256472,7,7081,10.739941824909094,yes
417,132,21.0437506,3465,2024-02-17 00:59:37,52.2655878,07,R-13,358.38123786438115,no
418,509,21.1023331,3466,2024-02-19 10:19:06,52.2218878,1,2148,20.547187909652333,no
419,111,21.047322,3467,2024-02-19 08:56:42,52.2645435,011,R-13,109.48792734241246,no
420,340,21.0466288,3468,2024-02-19 08:48:29,52.2648406,063,,,no
421,517,21.0462866,3469,2024-02-19 09:20:08,52.265096,012,R-13,197.58545308517043,no
422,L-5,21.0278688,35131,2024-02-19 10:19:07,52.075711,1,3431,100.86402860213674,no
423,L-5,20.8977028,35132,2024-02-19 10:19:08,52.0565173,2,3327,18.278304619589736,no
424,L-2,21.034942,35133,2024-02-19 10:19:08,52.0833225,689,3163,936.9904217378872,no
425,L13,21.0353768,35134,2024-02-18 20:20:47,52.0834745,689,3163,969.3017220006558,no
426,L25,21.0352078,35136,2024-02-19 10:18:11,52.0833758,1,3163,953.406050070199,no
427,L12,20.9348188,35137,2024-02-19 10:19:07,52.036987,683,3828,182.87652213949534,no
428,L13,21.0346806,35138,2024-02-18 00:05:53,52.0832128,688,3163,916.0771008703981,no
429,L-2,21.0295291,35139,2024-02-19 10:18:24,52.0745818,684,3701,26.14806000293875,no
430,L-2,21.0351081,35140,2024-02-19 10:01:39,52.083255,782,3163,938.7992371707132,no
431,L-2,21.0340783,35141,2024-02-19 08:21:32,51.959506,684,3809,7832.481185381175,no
432,L13,21.0303435,35155,2024-02-19 09:00:27,52.0613666,03,3169,857.1433691967868,no
433,L13,21.0334503,35159,2024-02-18 01:08:57,52.0832415,04,3163,866.5565177943604,no
434,178,20.957632,4200,2024-02-19 10:19:09,52.227184,3,5043,44.59463649895593,no
435,207,20.877176,4201,2024-02-19 10:19:05,52.203354,3,4128,191.18395057679712,no
436,207,20.922483,4202,2024-02-19 10:14:50,52.19643,05,R-11,26.506008171323572,no
437,249,20.912758,4203,2024-02-19 10:19:05,52.228836,2,,,no
438,733,20.922342,4204,2024-02-19 05:56:35,52.196461,1,R-11,31.9348839700988,no
439,129,20.914906,4205,2024-02-19 10:19:09,52.202267,4,4092,231.78429158679987,no
440,178,20.984362,4206,2024-02-19 10:19:05,52.230507,6,5040,131.46000657513636,no
441,207,20.882448,4207,2024-02-19 10:19:05,52.194714,2,4217,99.38701775865319,no
442,178,20.959196,4208,2024-02-19 10:19:08,52.216064,5,4045,6.269943473571375,yes
443,714,20.920612,4209,2024-02-19 09:26:29,52.196846,04,R-11,148.359262681232,no
444,249,20.940258,4210,2024-02-19 10:19:08,52.24667,676,,,no
445,154,20.92243,4211,2024-02-19 09:50:48,52.1964,06,R-11,31.419563925448333,no
446,129,20.9392741,4212,2024-02-19 10:19:09,52.2460762,1,5073,19.1047391052483,no
447,154,20.922094,4213,2024-02-19 10:19:09,52.196526,05,R-11,45.44004017743593,no
448,207,20.892868,4214,2024-02-19 10:19:08,52.200378,4,4216,9.669152859063956,yes
449,154,20.977791,4215,2024-02-19 10:19:03,52.180668,4,4038,29.16460792717333,no
450,714,20.885235,4216,2024-02-19 10:19:07,52.240356,3,5142,63.35377494192421,no
451,149,20.922228,4217,2024-02-19 09:53:17,52.196445,04,R-11,39.64190975881441,no
452,178,20.914541,4218,2024-02-19 10:19:07,52.200226,7,4092,3.3658392424662975,yes
453,154,20.9808915,4219,2024-02-19 10:19:08,52.1888561,3,4036,2.2689679228256807,yes
454,178,20.895765,4220,2024-02-19 10:19:04,52.185688,8,4284,4.448943522751405,yes
455,178,20.99984,4221,2024-02-19 10:19:05,52.256088,2,7018,192.6403398231728,no
456,178,20.922459,4223,2024-02-19 09:59:32,52.196487,011,R-11,23.61152045151342,no
457,729,20.706181,4224,2024-02-19 10:19:07,52.266922,1,6178,170.64016301448456,no
458,714,20.801445,4225,2024-02-19 10:19:09,52.274857,1,6153,242.38887155313614,no
459,129,21.025415,4226,2024-02-19 10:19:09,52.250816,4,5071,5333.22369662035,no
460,N01,20.9190844,4227,2024-02-19 10:13:44,52.1970392,5,4091,140.05065796312525,no
461,714,20.919421,4228,2024-02-19 07:16:01,52.1968644,1,R-11,229.17689789860464,no
462,178,21.00444,4229,2024-02-19 10:19:07,52.249794,1,7050,100.89302165053385,no
463,N01,20.920206,4230,2024-02-19 01:24:10,52.196827,5,4091,149.15022700037895,no
464,178,20.6899959,4231,2024-02-19 05:41:57,52.2127117,010,4284,14390.1025873523,no
465,154,20.971951,4232,2024-02-19 10:19:09,52.212646,1,4154,221.3145674242781,no
466,122,20.981297,4233,2024-02-19 10:19:09,52.275021,9,6077,56.97942666556703,no
467,729,20.922247,4234,2024-02-19 09:14:24,52.196449,02,R-11,38.281697021204124,no
468,714,20.9137757,4235,2024-02-19 10:19:09,52.2379342,2,5034,12.787780933013966,yes
469,255,20.931029,4236,2024-02-19 10:19:09,52.2253475,3,5011,6.497229773632822,yes
470,122,20.8974366,4237,2024-02-19 10:19:08,52.2396529,4,5050,28.483766301983636,no
471,178,20.895914,4238,2024-02-19 10:19:05,52.185665,4,4284,7.589647828978653,yes
472,154,20.963293,4239,2024-02-19 10:19:09,52.217228,2,4045,41.184722816623044,no
473,255,20.931862,4240,2024-02-19 10:19:09,52.221489,1,5206,100.42338517977986,no
474,197,20.942541,4241,2024-02-19 10:19:09,52.245834,1,5072,16.210582968406374,no
475,122,20.926889,4242,2024-02-19 10:19:07,52.263596,2,5062,15.845500598178013,no
476,122,20.6903072,4243,2024-02-19 02:28:58,52.2137564,015,5047,14227.029773788754,no
477,197,20.941771,4244,2024-02-19 10:19:05,52.231518,4,5098,22.33987059050444,no
478,141,20.91971,4245,2024-02-19 10:19:09,52.19693,1,R-11,210.71736529044585,no
479,129,20.942112,4246,2024-02-19 10:19:05,52.245724,2,5072,15.58824779223098,no
480,154,20.920609,4247,2024-02-19 08:34:02,52.196861,4,R-11,148.87132430939582,no
481,122,20.900888,4248,2024-02-19 10:19:07,52.239204,679,5050,9.091925936298425,yes
482,129,20.920515,4249,2024-02-19 05:10:19,52.197002,4,R-11,158.81510980274524,no
483,146,21.1808519,4300,2024-02-19 10:19:09,52.1915492,3,2258,2779.758722824631,no
484,173,21.2657717,4301,2024-02-19 10:19:08,52.2472477,1,2288,51.43397748841513,no
485,153,21.1703714,4302,2024-02-19 10:19:09,52.276866,3,2220,3.98058855851487,yes
486,146,21.1602214,4303,2024-02-19 10:19:08,52.1644485,4,2199,2.2481571200733925,yes
487,115,21.2053207,4304,2024-02-19 10:19:09,52.1684489,1,2246,304.24136920712374,no
488,146,21.0431331,4305,2024-02-19 10:19:09,52.2471807,5,1231,12.796371899746106,yes
489,115,21.1177012,4306,2024-02-19 07:25:41,52.2341282,2,R-10,134.059214730001,no
490,146,21.117125,4307,2024-02-19 09:22:08,52.23304,07,R-10,38.61784692832521,no
491,702,21.1176295,4308,2024-02-19 09:22:03,52.2341757,03,R-10,138.84944466972698,no
492,115,21.1736281,4309,2024-02-19 10:19:09,52.2070979,3,2028,48.280822964858864,no
493,142,21.11726,4310,2024-02-19 09:01:47,52.23299,07,R-10,28.185712661724292,no
494,168,21.1127292,4311,2024-02-19 10:19:09,52.2363496,6,2105,8.272063186835702,yes
495,142,21.1158107,4312,2024-02-19 09:24:13,52.2343474,08,R-10,151.1019973460623,no
496,142,21.1169292,4313,2024-02-19 10:13:21,52.2330772,06,R-10,52.61666054694407,no
497,730,21.116804,4314,2024-02-19 10:18:44,52.233089,053,R-10,61.16502722050586,no
498,168,21.1178349,4315,2024-02-19 10:19:09,52.2333807,08,R-10,51.77062562815758,no
499,168,21.1173756,4316,2024-02-19 09:39:31,52.2342025,09,R-10,143.14077131453396,no
500,117,21.1024607,4317,2024-02-19 10:19:09,52.2221364,1,2148,13.721196183006482,yes
501,183,21.1920834,4318,2024-02-19 10:19:09,52.2384732,2,2379,40.8304076705044,no
502,319,21.117161,4319,2024-02-19 09:45:58,52.234205,02,,,no
503,147,21.0630922,4320,2024-02-19 10:19:08,52.2287869,4,2097,8.003422105707399,yes
504,319,21.117256,4321,2024-02-19 09:17:46,52.233041,09,,,no
505,119,21.1026851,4322,2024-02-19 10:19:08,52.2138094,3,2249,48.22245360575132,no
506,702,21.2006391,4323,2024-02-19 10:19:08,52.1237941,1,2227,15.381384193835212,no
507,173,21.1157005,4324,2024-02-16 04:49:49,52.2343606,1,R-10,143.57444887554578,no
508,141,21.114966,4325,2024-02-19 08:30:38,52.234631,5,R-10,102.96897584601759,no
509,168,21.0202627,4326,2024-02-19 10:19:09,52.2115024,1,3480,112.78269316575434,no
510,146,21.1170485,4327,2024-02-19 10:10:37,52.2330502,08,R-10,43.93529454298499,no
511,146,21.0524887,4328,2024-02-19 10:19:09,52.2503387,1,2120,5.919601798762011,yes
512,173,21.1169779,4329,2024-02-19 10:19:09,52.2342529,011,R-10,154.61400806577095,no
513,207,20.8976174,4330,2024-02-19 10:19:09,52.1845884,06,4131,9.888614067357931,yes
514,197,20.9324134,4331,2024-02-19 10:19:09,52.2534557,5,5151,129.09959542915874,no
515,249,20.9147051,4332,2024-02-19 10:19:09,52.2328632,678,,,no
516,178,20.922384,4333,2024-02-19 08:50:44,52.196444,010,R-11,30.55514801720705,no
517,320,20.9199095,4334,2024-02-19 10:19:09,52.1974015,787,,,no
518,197,20.922143,4335,2024-02-19 10:04:52,52.1964754,09,R-11,43.680342931657194,no
519,129,20.9144354,4336,2024-02-19 10:19:09,52.2000959,3,4092,12.875339535164942,yes
520,197,20.9305514,4337,2024-02-19 10:19:09,52.2250482,2,5011,9.890007313730422,yes
521,122,20.9186427,4338,2024-02-19 10:19:09,52.2498804,7,5106,103.34929470909645,no
522,255,20.9517726,4339,2024-02-19 10:19:09,52.2272346,2,5044,70.10170799401386,no
523,117,21.044466,4400,2024-02-19 10:03:32,52.264961,06,R-13,277.8840379883248,no
524,181,20.948925,4401,2024-02-19 10:19:08,52.291008,3,6011,97.39788178378495,no
525,134,21.055063,4402,2024-02-19 10:19:09,52.36142,3,1294,15.150417235070151,no
526,414,21.046031,4403,2024-02-19 10:14:32,52.264493,06,,,no
527,123,21.052343,4404,2024-02-19 10:19:08,52.250221,5,2120,10.313060931763331,yes
528,197,21.047419,4405,2024-02-19 10:19:09,52.26424,2,R-13,75.9698411986542,no
529,169,21.0518047,4406,2024-02-19 10:19:08,52.2529091,4,1028,10.496522753180846,yes
530,134,20.968012,4407,2024-02-19 09:24:01,52.269787,05,R-19,164.58418200537912,no
531,181,21.044365,4408,2024-02-19 10:19:05,52.264984,3,R-13,285.05726715588594,no
532,197,20.948044,4409,2024-02-19 10:19:09,52.277,7,6021,53.94672064406869,no
533,169,21.0418224,4410,2024-02-19 10:19:09,52.2961736,2,1153,29.402522221572376,no
534,134,21.047903,4411,2024-02-19 10:19:08,52.327496,2,1288,12.961816790437723,yes
535,178,21.0445397,4412,2024-02-19 10:17:38,52.2649159,09,R-13,270.92723588580935,no
536,173,21.262957,4413,2024-02-19 10:19:08,52.244289,8,2272,5.097292066637345,yes
537,156,21.049957,4414,2024-02-19 10:19:07,52.253056,5,1028,6.231790942674612,yes
538,173,21.217587,4415,2024-02-19 10:19:06,52.214542,10,2440,13.970331000862274,yes
539,166,21.046593,4416,2024-02-19 08:58:23,52.264141,343,,,no
540,122,20.96789,4417,2024-02-19 09:17:56,52.269981,012,R-19,145.64526699553156,no
541,170,21.044611,4418,2024-02-19 08:16:33,52.26487,06,R-13,264.06831625956124,no
542,197,21.045256,4419,2024-02-19 10:11:11,52.265007,011,R-13,237.84967261272578,no
543,126,21.0470075,4420,2024-02-19 10:17:57,52.2643104,1,R-13,98.04781173676939,no
544,106,21.04451,4421,2024-02-19 09:40:26,52.26498,08,R-13,276.5549078763678,no
545,156,20.931599,4422,2024-02-19 10:19:06,52.289825,2,6059,27.689017008910962,no
546,134,20.968609,4423,2024-02-19 08:32:43,52.270847,04,R-19,43.313466296920865,no
547,122,20.9681629,4424,2024-02-19 10:19:09,52.2695284,014,R-19,191.36463221598925,no
548,134,20.965702,4425,2024-02-19 10:19:05,52.271397,1,6005,175.47711743067583,no
549,156,20.991869,4426,2024-02-19 10:19:08,52.285965,3,1013,910.5771366613322,no
550,173,21.187517,4427,2024-02-19 10:19:08,52.246887,2,2277,8.225370898895854,yes
551,204,21.068262,4428,2024-02-19 10:19:07,52.323837,07,1182,8.679332767895287,yes
552,204,21.029875,4429,2024-02-19 10:19:09,52.315327,06,1170,7.808215702797288,yes
553,122,20.976517,4430,2024-02-19 10:19:09,52.289871,10,6082,12.278783420203451,yes
554,122,20.96241,4431,2024-02-19 10:19:09,52.259369,1,6091,3.3447675675523745,yes
555,166,21.032171,4432,2024-02-19 10:19:05,52.205276,2,,,no
556,122,20.9680687,4433,2024-02-19 09:38:56,52.2696919,013,R-19,174.27424213182516,no
557,197,20.961351,4434,2024-02-19 10:19:09,52.282017,6,6007,98.22177225708262,no
558,521,21.1538904,5201,2024-02-19 10:19:06,52.2187625,5,2036,27.075642294854323,no
559,105,20.9683706,5202,2024-02-19 10:19:07,52.2289328,4,5042,11.550519613491872,yes
560,124,20.943326,5203,2024-02-19 10:19:00,52.17573,1,4015,30.339536090419593,no
561,414,20.921247,5204,2024-02-19 10:19:03,52.1964033,02,,,no
562,414,20.9194515,5205,2024-02-16 21:17:18,52.1963627,02,,,no
563,184,20.9209157,5206,2024-02-19 10:19:07,52.2490035,493,5106,52.9209098603631,no
564,716,20.9113209,5207,2024-02-19 10:19:08,52.2188073,62,5013,54.244725990591945,no
565,136,20.9701934,5208,2024-02-19 10:19:04,52.2132974,9,4154,81.1998730822747,no
